NUTS_ID,cloud_mean,cloud_m01,cloud_m02,cloud_m03,cloud_m04,cloud_m05,cloud_m06,cloud_m07,cloud_m08,cloud_m09,cloud_m10,cloud_m11,cloud_m12
ITC,0.6152563639744012,0.6812944478458828,0.66079999672042,0.6297444403171539,0.6294833256138695,0.747058334449927,0.6157999945183595,0.46497916181882226,0.5041583304603894,0.5990916689236959,0.6534833361705145,0.5788499986131985,0.6183333322405815
ITC1,0.6089344881474973,0.646266672346327,0.6322222153345743,0.6286222139994303,0.6260111000802783,0.7569583356380463,0.627083328862985,0.4707583263516426,0.5077416623632113,0.6053416753808657,0.6582833329836527,0.5605583315094312,0.5873666629195213
ITC11,0.6072090255717436,0.5935666561126709,0.5948666632175446,0.6465666691462199,0.6263333161671957,0.7731750011444092,0.6534499973058701,0.4800749942660332,0.5047000050544739,0.6275250017642975,0.6582750082015991,0.5616499930620193,0.5663250014185905
ITC15,0.6230527721345425,0.6810666720072428,0.656633327404658,0.6247666478157043,0.6047666470209757,0.7572750002145767,0.6239249929785728,0.5010749846696854,0.5330749899148941,0.6195500195026398,0.6672499924898148,0.5688000023365021,0.638449989259243
ITC16,0.5965416667362055,0.6641666889190674,0.6451666553815206,0.6145333250363668,0.6469333370526632,0.7404250055551529,0.603874996304512,0.4311250001192093,0.48544999212026596,0.5689500048756599,0.6493249982595444,0.5512249991297722,0.5573249980807304
ITC3,0.6022645833177699,0.7392000158627828,0.6879333257675171,0.6225666801134745,0.6300999919573466,0.6895500123500824,0.57549998909235,0.40335000306367874,0.4455999955534935,0.5591499879956245,0.6446000039577484,0.5973749905824661,0.632250003516674
ITC32,0.6022645833177699,0.7392000158627828,0.6879333257675171,0.6225666801134745,0.6300999919573466,0.6895500123500824,0.57549998909235,0.40335000306367874,0.4455999955534935,0.5591499879956245,0.6446000039577484,0.5973749905824661,0.632250003516674
ITC4,0.631235068043073,0.7048833270867666,0.6901000042756399,0.635016659895579,0.6343833307425181,0.7609624937176704,0.619024995714426,0.4871249943971634,0.5280625000596046,0.6096874997019768,0.6507250070571899,0.5970250032842159,0.6578250005841255
ITC47,0.6294249989506272,0.6953666607538859,0.6898666620254517,0.6298666795094808,0.6470999916394552,0.752824991941452,0.6198499947786331,0.4899749979376793,0.5407499969005585,0.6084999963641167,0.6416250020265579,0.5891500040888786,0.6482250094413757
ITC4C,0.6330451371355189,0.7143999934196472,0.690333346525828,0.6401666402816772,0.621666669845581,0.7690999954938889,0.618199996650219,0.4842749908566475,0.5153750032186508,0.6108750030398369,0.659825012087822,0.6049000024795532,0.6674249917268753
ITF,0.522110069105919,0.660350002348423,0.6403499990701675,0.6284333268801371,0.5719000026583672,0.6071906238794327,0.36998125026002526,0.1877656257711351,0.3296656268648803,0.493321874178946,0.5260437503457069,0.6205468736588955,0.6297718733549118
ITF1,0.5722840260714293,0.711899995803833,0.6512999931971232,0.6866666674613953,0.6319666703542074,0.6623750030994415,0.433399997651577,0.2537750005722046,0.40632499754428864,0.5426999926567078,0.5707750022411346,0.653099998831749,0.6631249934434891
ITF12,0.5722840260714293,0.711899995803833,0.6512999931971232,0.6866666674613953,0.6319666703542074,0.6623750030994415,0.433399997651577,0.2537750005722046,0.40632499754428864,0.5426999926567078,0.5707750022411346,0.653099998831749,0.6631249934434891
ITF2,0.548040972608659,0.6801666816075643,0.6467333237330118,0.6494333346684774,0.6110333402951559,0.6496249884366989,0.3907499983906746,0.2379000037908554,0.3751000091433525,0.5284749865531921,0.5316750034689903,0.6314750015735626,0.6441249996423721
ITF22,0.548040972608659,0.6801666816075643,0.6467333237330118,0.6494333346684774,0.6110333402951559,0.6496249884366989,0.3907499983906746,0.2379000037908554,0.3751000091433525,0.5284749865531921,0.5316750034689903,0.6314750015735626,0.6441249996423721
ITF3,0.5214104187778301,0.6741666595141093,0.6521666646003723,0.6311333378156027,0.5787333448727926,0.6122500002384186,0.3624250069260597,0.17680000141263008,0.3194499984383583,0.4759250059723854,0.5155999884009361,0.6203249990940094,0.6379500180482864
ITF35,0.5214104187778301,0.6741666595141093,0.6521666646003723,0.6311333378156027,0.5787333448727926,0.6122500002384186,0.3624250069260597,0.17680000141263008,0.3194499984383583,0.4759250059723854,0.5155999884009361,0.6203249990940094,0.6379500180482864
ITF4,0.5113624985743729,0.6565666695435842,0.6453166604042053,0.6056666572888693,0.5440999964872996,0.5859749987721443,0.35167500376701355,0.18183750100433826,0.3218125030398369,0.48173750191926956,0.5238000005483627,0.6198999881744385,0.6179625019431114
ITF44,0.49431110908173853,0.6536666750907898,0.6286666591962179,0.6010666688283285,0.5219333171844482,0.5515500009059906,0.333125002682209,0.14874999970197678,0.30287500098347664,0.45967499911785126,0.5182999968528748,0.6100249886512756,0.6020999997854233
ITF46,0.5284138880670071,0.6594666639963785,0.6619666616121928,0.61026664574941,0.566266675790151,0.620399996638298,0.3702250048518181,0.21492500230669975,0.34075000509619713,0.5038000047206879,0.5293000042438507,0.6297749876976013,0.6338250041007996
ITF5,0.4983187501008312,0.6331666707992554,0.6267000039418539,0.590666651725769,0.554966668287913,0.5917750000953674,0.35682498663663864,0.15927499905228615,0.31014999747276306,0.46289999783039093,0.507175013422966,0.5839000195264816,0.6023249924182892
ITF52,0.4983187501008312,0.6331666707992554,0.6267000039418539,0.590666651725769,0.554966668287913,0.5917750000953674,0.35682498663663864,0.15927499905228615,0.31014999747276306,0.46289999783039093,0.507175013422966,0.5839000195264816,0.6023249924182892
ITF6,0.5070506940699285,0.6351333359877268,0.6276333431402842,0.6291166543960571,0.5551500022411346,0.5847750008106232,0.3565500024706125,0.155349999666214,0.29133750312030315,0.4865500032901764,0.5177624970674515,0.6178874969482422,0.6273624897003174
ITF61,0.5190777793112727,0.6483333309491476,0.6469666759173075,0.630299985408783,0.5646333495775858,0.6023000031709671,0.3559500053524971,0.16317499428987503,0.31325000524520874,0.5096250027418137,0.5409500077366829,0.6255500018596649,0.6278999894857407
ITF63,0.49502360882858437,0.6219333410263062,0.6083000103632609,0.6279333233833313,0.5456666549046835,0.5672499984502792,0.35714999958872795,0.14752500504255295,0.26942500099539757,0.4634750038385391,0.49457498639822006,0.6102249920368195,0.6268249899148941
ITG,0.4737920147384069,0.6354722281297048,0.5910166617896823,0.5848111112912496,0.5394666708177991,0.5327749997377396,0.3417041664943099,0.15706666745245457,0.23193333484232426,0.43628333136439323,0.4619208313524723,0.5779374999304612,0.5951166736582915
ITG1,0.447237850787739,0.6059500078360239,0.5827666620413462,0.5828333447376887,0.5098666697740555,0.5192249976098537,0.3035500021651387,0.1092875013127923,0.2003250028938055,0.41955000162124634,0.4070250056684017,0.5391874983906746,0.5872875154018402
ITG14,0.4551097260167201,0.5973333517710367,0.5822333296140035,0.5804666678110758,0.5056333442529043,0.5194999948143959,0.3196000009775162,0.14445000141859055,0.22187500447034836,0.4287000000476837,0.41292500495910645,0.5500749945640564,0.5985250174999237
ITG16,0.4393659755587578,0.6145666639010111,0.583299994468689,0.5852000216643015,0.5140999952952067,0.5189500004053116,0.28750000335276127,0.07412500120699406,0.17877500131726265,0.41040000319480896,0.401125006377697,0.5283000022172928,0.5760500133037567
ITG2,0.48706909671374077,0.6502333382765452,0.5951416616638502,0.58579999456803,0.5542666713396708,0.5395500008016825,0.3607812486588955,0.1809562505222857,0.24773750081658363,0.4446499962359667,0.4893687441945076,0.5973125007003546,0.5990312527865171
ITG2D,0.4968604156230059,0.6792666713396708,0.5948000053564707,0.5865999857584635,0.5728333195050558,0.5204249992966652,0.37140000239014626,0.2002249974757433,0.26007500290870667,0.4488999918103218,0.4994250014424324,0.6098000034689903,0.6185750067234039
ITG2E,0.4893118049432006,0.6516999999682108,0.5913999875386556,0.6109333435694376,0.565333346525828,0.5544499903917313,0.3703500032424927,0.14825000055134296,0.23572500050067902,0.4479749947786331,0.4936249852180481,0.6053500026464462,0.5966500043869019
ITG2H,0.48105208314437836,0.6349833408991495,0.5971833268801371,0.5728333244721094,0.5394500096638998,0.5416625067591667,0.3506874945014715,0.18767500203102827,0.24757499992847443,0.4408624991774559,0.48221249505877495,0.5870499983429909,0.5904500000178814
ITH,0.6363074647702484,0.67569583406051,0.6631958310802778,0.6647416626413664,0.6801499972740809,0.7675187513232231,0.6192531250417233,0.5140906297601759,0.5340312505140901,0.6273093726485968,0.64088124781847,0.606968748383224,0.6418531266972423
ITH1,0.6516680566387044,0.5930000046888987,0.6250499983628591,0.6763333280881246,0.7070333361625671,0.8265750035643578,0.6771125048398972,0.6225000098347664,0.5897250026464462,0.6795624941587448,0.6588124930858612,0.576237503439188,0.5880750007927418
ITH10,0.6516680566387044,0.5930000046888987,0.6250499983628591,0.6763333280881246,0.7070333361625671,0.8265750035643578,0.6771125048398972,0.6225000098347664,0.5897250026464462,0.6795624941587448,0.6588124930858612,0.576237503439188,0.5880750007927418
ITH3,0.6595899291957418,0.664600004752477,0.6600999931494395,0.682749996582667,0.701066662867864,0.8086625039577484,0.6749874949455261,0.5980249978601933,0.5780000016093254,0.6534374989569187,0.6567749939858913,0.5926749929785728,0.6440000087022781
ITH32,0.6441791647424301,0.7042333483695984,0.6810999910036722,0.6677666703859965,0.6709999839464823,0.7680500149726868,0.6468999981880188,0.5207999870181084,0.5419750064611435,0.6086999997496605,0.6460249945521355,0.6029249876737595,0.6706749945878983
ITH33,0.6750006936490536,0.6249666611353556,0.6390999952952067,0.6977333227793375,0.7311333417892456,0.8492749929428101,0.7030749917030334,0.6752500087022781,0.6140249967575073,0.6981749981641769,0.6675249934196472,0.5824249982833862,0.617325022816658
ITH4,0.690793055627081,0.6669666767120361,0.6901333332061768,0.7175333301226298,0.7263333201408386,0.8407250195741653,0.6818249970674515,0.6574500054121017,0.6219500005245209,0.6905999928712845,0.6897249966859818,0.6422999948263168,0.6639750003814697
ITH42,0.690793055627081,0.6669666767120361,0.6901333332061768,0.7175333301226298,0.7263333201408386,0.8407250195741653,0.6818249970674515,0.6574500054121017,0.6219500005245209,0.6905999928712845,0.6897249966859818,0.6422999948263168,0.6639750003814697
ITH5,0.5923835636220044,0.7411333256297642,0.681711110803816,0.6274111072222391,0.6328888866636488,0.6763166586558024,0.522666667898496,0.33807500575979554,0.4382833316922188,0.5539583340287209,0.6020500039060911,0.6252083331346512,0.6688999980688095
ITH52,0.5884215262615018,0.7344666520754496,0.6848666469256083,0.6267333229382833,0.6234666705131531,0.6669500023126602,0.5328750088810921,0.33695000410079956,0.4179000034928322,0.5544999986886978,0.6151750162243843,0.6093749850988388,0.6578000038862228
ITH53,0.5906798598460026,0.7353666623433431,0.6884333491325378,0.6330666542053223,0.6434666514396667,0.6742999851703644,0.5122750028967857,0.3250750042498112,0.43414999544620514,0.5487999990582466,0.6037250012159348,0.6333500146865845,0.6561499983072281
ITH55,0.598049304758509,0.7535666624704996,0.671833336353302,0.6224333445231119,0.6317333380381266,0.6876999884843826,0.5228499919176102,0.3522000089287758,0.462799996137619,0.5585750043392181,0.5872499942779541,0.6328999996185303,0.6927499920129776
ITI,0.5541487099928043,0.7044142853646052,0.6457333309309824,0.6465523838996887,0.5978238071714129,0.6200857183762959,0.4482928551733494,0.2552857148860182,0.38552499988249367,0.5234928556850978,0.551939284162862,0.6106999974165643,0.6599392869642803
ITI1,0.5472710648965504,0.6881666713290744,0.6470222208234998,0.6318333281411065,0.5887555480003357,0.6112500081459681,0.4704749981562297,0.2530416684846083,0.3825666705767314,0.5171583344539006,0.5449833273887634,0.5873916695515315,0.6446083337068558
ITI17,0.5563069449530708,0.6958333452542623,0.6632333397865295,0.6288333336512247,0.6076333125432333,0.6060750037431717,0.4737499952316284,0.2630000039935112,0.4031750038266182,0.5327000096440315,0.5597749873995781,0.5945750027894974,0.6471000015735626
ITI18,0.5762104186125928,0.7208000222841898,0.6579333146413168,0.6562333305676779,0.6268333395322164,0.6560750007629395,0.4971750006079674,0.28049999848008156,0.41017500311136246,0.5515250042080879,0.5618750005960464,0.6174250096082687,0.6779749989509583
ITI1A,0.5092958311239878,0.6478666464487711,0.6199000080426534,0.6104333202044169,0.5317999919255575,0.5716000199317932,0.44049999862909317,0.21562500298023224,0.33435000479221344,0.4672499895095825,0.5132999941706657,0.5501749962568283,0.6087500005960464
ITI2,0.5614250004291534,0.7176499962806702,0.6457833250363668,0.6567500134309133,0.6027166744073232,0.6366875022649765,0.4537250027060509,0.26013749837875366,0.3946624957025051,0.5276999920606613,0.5607000067830086,0.6106499917805195,0.6699375063180923
ITI21,0.5911444425582886,0.7577666640281677,0.6750999887784322,0.6759999990463257,0.6361666719118754,0.6629500091075897,0.47064999490976334,0.29864999651908875,0.4119249954819679,0.5573999881744385,0.5807999968528748,0.6579249948263168,0.7084000110626221
ITI22,0.5317055583000183,0.6775333285331726,0.6164666612943014,0.6375000278155009,0.569266676902771,0.6104249954223633,0.4368000105023384,0.22162500023841858,0.3773999959230423,0.49799999594688416,0.5406000167131424,0.5633749887347221,0.6314750015735626
ITI3,0.5770305543103151,0.7588333288828532,0.682533343633016,0.6557333469390869,0.6048666636149088,0.600724995136261,0.42582499235868454,0.2856000028550625,0.4011249989271164,0.5447250008583069,0.5690999925136566,0.6791999936103821,0.7160999923944473
ITI32,0.5770305543103151,0.7588333288828532,0.682533343633016,0.6557333469390869,0.6048666636149088,0.600724995136261,0.42582499235868454,0.2856000028550625,0.4011249989271164,0.5447250008583069,0.5690999925136566,0.6791999936103821,0.7160999923944473
ITI4,0.5373472200913562,0.6722666621208191,0.6049666603406271,0.661133329073588,0.6081999937693278,0.632750004529953,0.3933499939739704,0.22199999913573265,0.3605249971151352,0.5128500014543533,0.5381250008940697,0.6122249960899353,0.6297750025987625
ITI45,0.5373472200913562,0.6722666621208191,0.6049666603406271,0.661133329073588,0.6081999937693278,0.632750004529953,0.3933499939739704,0.22199999913573265,0.3605249971151352,0.5128500014543533,0.5381250008940697,0.6122249960899353,0.6297750025987625
LT,0.7328060180362727,0.9006185156327707,0.849370366997189,0.7273444467120701,0.6826777767252038,0.5784750026133325,0.6259499970409605,0.7201805545224084,0.6060638849933941,0.5707777779963281,0.755461111664772,0.8906388878822327,0.8861138936546114
LT0,0.7328060180362727,0.9006185156327707,0.849370366997189,0.7273444467120701,0.6826777767252038,0.5784750026133325,0.6259499970409605,0.7201805545224084,0.6060638849933941,0.5707777779963281,0.755461111664772,0.8906388878822327,0.8861138936546114
LT01,0.7423111139279274,0.9120999972025553,0.8647999962170919,0.7113333344459534,0.7091500063737234,0.594637505710125,0.6513874977827072,0.7123750001192093,0.6020624935626984,0.5826000012457371,0.776112511754036,0.895950011909008,0.8952250108122826
LT011,0.7423111139279274,0.9120999972025553,0.8647999962170919,0.7113333344459534,0.7091500063737234,0.594637505710125,0.6513874977827072,0.7123750001192093,0.6020624935626984,0.5826000012457371,0.776112511754036,0.895950011909008,0.8952250108122826
LT02,0.730090276352943,0.8973380923271179,0.8449619015057882,0.7319190502166748,0.6751142825399126,0.5738571445856775,0.6186821396861757,0.7224107129233224,0.6072071396878788,0.5673999999250685,0.7495607116392681,0.8891214238745826,0.8835107173238482
LT022,0.7213555539233817,0.8813333312670389,0.8428333202997843,0.7407333453496298,0.6438666582107544,0.5634250044822693,0.60207499563694,0.7370499968528748,0.6118000000715256,0.5624750033020973,0.7186999917030334,0.8774749934673309,0.8745000064373016
LT023,0.7223201394081116,0.9101333220799764,0.8295999964078268,0.7388000090916952,0.6596333384513855,0.5382750183343887,0.5995749980211258,0.7081749886274338,0.605100005865097,0.5701500028371811,0.7462500035762787,0.8677749931812286,0.8943749964237213
LT024,0.7263902767250935,0.9023333390553793,0.8561999996503195,0.7097333470980326,0.6694666544596354,0.5823750048875809,0.6071749925613403,0.7231750041246414,0.5953999906778336,0.5648999884724617,0.740899994969368,0.879050001502037,0.8859750032424927
LT025,0.7344833370298147,0.8931000034014384,0.8583333293596903,0.7217000126838684,0.6641666690508524,0.5679749920964241,0.6377250105142593,0.7515000104904175,0.6266250014305115,0.5630000084638596,0.74897500872612,0.892549991607666,0.8881500065326691
LT027,0.7200437448918819,0.8940666516621908,0.824566662311554,0.7408999999364217,0.660266657670339,0.5674000009894371,0.6063999831676483,0.7183499932289124,0.6017749905586243,0.5717250034213066,0.7151249945163727,0.8652749955654144,0.8746750056743622
LT029,0.7430194412461585,0.9001999994119009,0.8516000012556711,0.735783318678538,0.7141999999682108,0.5987749956548214,0.6389124989509583,0.7093124985694885,0.6048749946057796,0.5697749964892864,0.7884874939918518,0.9208624958992004,0.8834500014781952
LV,0.7308376153448114,0.881230557958285,0.8431333369678922,0.7485999994807773,0.6782916651831733,0.5640479158610106,0.6066479198634624,0.722452082981666,0.6285562478005886,0.5841541619350513,0.7643749974668026,0.8861229146520296,0.8624395839869976
LV0,0.7308376153448114,0.881230557958285,0.8431333369678922,0.7485999994807773,0.6782916651831733,0.5640479158610106,0.6066479198634624,0.722452082981666,0.6285562478005886,0.5841541619350513,0.7643749974668026,0.8861229146520296,0.8624395839869976
LV00,0.7308376153448114,0.881230557958285,0.8431333369678922,0.7485999994807773,0.6782916651831733,0.5640479158610106,0.6066479198634624,0.722452082981666,0.6285562478005886,0.5841541619350513,0.7643749974668026,0.8861229146520296,0.8624395839869976
LV005,0.7398909725662733,0.8897666732470194,0.846666673819224,0.736299991607666,0.692633330821991,0.6132750138640404,0.6189000010490417,0.7183500081300735,0.606100007891655,0.5605999976396561,0.8137749880552292,0.9089999943971634,0.873324990272522
LV009,0.7332081600195832,0.8885083347558975,0.8513166755437851,0.744825005531311,0.6750666697820028,0.5685687493532896,0.6086375005543232,0.7348187491297722,0.631062489002943,0.5787937473505735,0.7582499943673611,0.8875500001013279,0.8711000047624111
LV00B,0.723295831569919,0.8737999929322137,0.8424777785936991,0.7535111043188306,0.673977772394816,0.5420166651407878,0.5938583413759867,0.7010416636864344,0.630141665538152,0.5975333253542582,0.7353250036636988,0.8700333336989085,0.8658333321412404
LV00C,0.7318600691958433,0.8773916761080424,0.8345583329598109,0.7517666667699814,0.6811666637659073,0.5637437459081411,0.6111875027418137,0.7271687500178814,0.630475003272295,0.5853687450289726,0.7799374982714653,0.8910437449812889,0.8485125005245209
ME,0.5689899306226937,0.6897333363691965,0.6429333388805389,0.6892999907334646,0.6310000022252401,0.6910500079393387,0.40470000356435776,0.23193749971687794,0.40566249564290047,0.5198499970138073,0.5579249933362007,0.6793500110507011,0.6844374909996986
ME0,0.5689899306226937,0.6897333363691965,0.6429333388805389,0.6892999907334646,0.6310000022252401,0.6910500079393387,0.40470000356435776,0.23193749971687794,0.40566249564290047,0.5198499970138073,0.5579249933362007,0.6793500110507011,0.6844374909996986
ME00,0.5689899306226937,0.6897333363691965,0.6429333388805389,0.6892999907334646,0.6310000022252401,0.6910500079393387,0.40470000356435776,0.23193749971687794,0.40566249564290047,0.5198499970138073,0.5579249933362007,0.6793500110507011,0.6844374909996986
ME000,0.5689899306226937,0.6897333363691965,0.6429333388805389,0.6892999907334646,0.6310000022252401,0.6910500079393387,0.40470000356435776,0.23193749971687794,0.40566249564290047,0.5198499970138073,0.5579249933362007,0.6793500110507011,0.6844374909996986
MK,0.5735599554178339,0.7304889029926724,0.6400444375144111,0.6650777790281507,0.641400009393692,0.6975750029087067,0.4490250013768673,0.23195833464463553,0.4025833333532015,0.5305166691541672,0.5312499975164732,0.6914666642745335,0.6713333328564961
MK0,0.5735599554178339,0.7304889029926724,0.6400444375144111,0.6650777790281507,0.641400009393692,0.6975750029087067,0.4490250013768673,0.23195833464463553,0.4025833333532015,0.5305166691541672,0.5312499975164732,0.6914666642745335,0.6713333328564961
MK00,0.5735599554178339,0.7304889029926724,0.6400444375144111,0.6650777790281507,0.641400009393692,0.6975750029087067,0.4490250013768673,0.23195833464463553,0.4025833333532015,0.5305166691541672,0.5312499975164732,0.6914666642745335,0.6713333328564961
MK003,0.5758756970365843,0.7383666833241781,0.647766649723053,0.706333339214325,0.6598666707674662,0.7067750096321106,0.4168750047683716,0.21312499791383743,0.37242500483989716,0.543600007891655,0.524899996817112,0.7079250067472458,0.6725499927997589
MK004,0.5579270856041046,0.6896333495775858,0.6205666661262512,0.6307666699091593,0.6177333494027456,0.6887499988079071,0.45729999989271164,0.23287500068545341,0.41394999623298645,0.5050249993801117,0.5235500037670135,0.6675249934196472,0.6474500000476837
MK005,0.5868770836128129,0.7634666760762533,0.6517999966939291,0.658133327960968,0.6466000080108643,0.6972000002861023,0.47289999946951866,0.2498750053346157,0.42137499898672104,0.5429250001907349,0.5452999919652939,0.6989499926567078,0.6940000057220459
NL,0.7292969447043206,0.7891533374786377,0.8100000023841858,0.6891799986362458,0.652400000890096,0.6586449980735779,0.6211649984121324,0.7611050039529801,0.6493500053882599,0.6834149986505509,0.7782799959182739,0.7940499991178512,0.8648199975490569
NL2,0.7289493039457335,0.7870499988396963,0.8251500030358633,0.6968833307425181,0.6533833344777426,0.6436375007033348,0.6298124901950359,0.7687250077724457,0.6395625025033951,0.6679874956607819,0.7743124887347221,0.7910249978303909,0.8698624968528748
NL21,0.7277555486394299,0.7860333323478699,0.8214333256085714,0.6985666553179423,0.661133329073588,0.6307749897241592,0.6393749862909317,0.7701750099658966,0.63332499563694,0.6678749918937683,0.7714499831199646,0.7892999947071075,0.8636249899864197
NL211,0.7277555486394299,0.7860333323478699,0.8214333256085714,0.6985666553179423,0.661133329073588,0.6307749897241592,0.6393749862909317,0.7701750099658966,0.63332499563694,0.6678749918937683,0.7714499831199646,0.7892999947071075,0.8636249899864197
NL23,0.7301430592520369,0.7880666653315226,0.8288666804631551,0.6952000061670939,0.645633339881897,0.6565000116825104,0.6202499940991402,0.7672750055789948,0.6458000093698502,0.6680999994277954,0.7771749943494797,0.7927500009536743,0.8761000037193298
NL230,0.7301430592520369,0.7880666653315226,0.8288666804631551,0.6952000061670939,0.645633339881897,0.6565000116825104,0.6202499940991402,0.7672750055789948,0.6458000093698502,0.6680999994277954,0.7771749943494797,0.7927500009536743,0.8761000037193298
NL3,0.7220548592093917,0.7835666735967001,0.7837666471799215,0.6729999979337057,0.6557999948660532,0.6603249907493591,0.5798499956727028,0.7087000161409378,0.6288750171661377,0.7204500138759613,0.7939999997615814,0.8112499862909317,0.8650749772787094
NL34,0.7220548592093917,0.7835666735967001,0.7837666471799215,0.6729999979337057,0.6557999948660532,0.6603249907493591,0.5798499956727028,0.7087000161409378,0.6288750171661377,0.7204500138759613,0.7939999997615814,0.8112499862909317,0.8650749772787094
NL342,0.7220548592093917,0.7835666735967001,0.7837666471799215,0.6729999979337057,0.6557999948660532,0.6603249907493591,0.5798499956727028,0.7087000161409378,0.6288750171661377,0.7204500138759613,0.7939999997615814,0.8112499862909317,0.8650749772787094
NL4,0.7332656282103723,0.794050008058548,0.8079666793346405,0.6895666668812434,0.6497166703144709,0.6728124991059303,0.6331750079989433,0.7796874940395355,0.6693750023841858,0.6803249940276146,0.774387501180172,0.7884750068187714,0.859650008380413
NL41,0.7332656282103723,0.794050008058548,0.8079666793346405,0.6895666668812434,0.6497166703144709,0.6728124991059303,0.6331750079989433,0.7796874940395355,0.6693750023841858,0.6803249940276146,0.774387501180172,0.7884750068187714,0.859650008380413
NL411,0.7379340314202838,0.7898333470026652,0.8106333414713541,0.6848333279291788,0.6443333427111307,0.6850249916315079,0.6368250101804733,0.7858999967575073,0.6775500029325485,0.7016749829053879,0.7834750115871429,0.7947000116109848,0.8604250103235245
NL414,0.728597225000461,0.7982666691144308,0.8053000171979269,0.6943000058333079,0.655099997917811,0.6606000065803528,0.6295250058174133,0.7734749913215637,0.6612000018358231,0.6589750051498413,0.765299990773201,0.7822500020265579,0.8588750064373016
NO,0.7497655167309794,0.7702072788015636,0.7587942519863903,0.7387061306343224,0.6999900373005775,0.7423545969114906,0.7557212630736417,0.7457459753100899,0.7691413786733288,0.7516520120974245,0.7663606304204327,0.7373149441233997,0.7611977014390902
NO0,0.7497655167309794,0.7702072788015636,0.7587942519863903,0.7387061306343224,0.6999900373005775,0.7423545969114906,0.7557212630736417,0.7457459753100899,0.7691413786733288,0.7516520120974245,0.7663606304204327,0.7373149441233997,0.7611977014390902
NO02,0.7007911283246897,0.6930555590876827,0.6677481443793685,0.6990185225451434,0.6509740772070708,0.6362277799182467,0.69486110823022,0.7583305570814345,0.7414861155880822,0.7030500057670805,0.7490166624387106,0.728016671207216,0.6877083364460204
NO020,0.7007911283246897,0.6930555590876827,0.6677481443793685,0.6990185225451434,0.6509740772070708,0.6362277799182467,0.69486110823022,0.7583305570814345,0.7414861155880822,0.7030500057670805,0.7490166624387106,0.728016671207216,0.6877083364460204
NO06,0.7483194426943859,0.7513708298405012,0.750462494790554,0.7353458379705747,0.7085041676958402,0.7472124937921762,0.7724781222641468,0.7492999974638224,0.8008375000208616,0.7259874995797873,0.8011624999344349,0.7088937442749739,0.728278124704957
NO060,0.7483194426943859,0.7513708298405012,0.750462494790554,0.7353458379705747,0.7085041676958402,0.7472124937921762,0.7724781222641468,0.7492999974638224,0.8008375000208616,0.7259874995797873,0.8011624999344349,0.7088937442749739,0.728278124704957
NO07,0.7563360475775119,0.7700878770062417,0.7875333347103813,0.7493181824684143,0.7262636350862909,0.7902363626794382,0.7696715877814726,0.7155670428817922,0.7470761364833876,0.7869363650679588,0.7637806792150844,0.7061454592780634,0.7634159082716161
NO071,0.760160832769341,0.7628199974695842,0.7797599951426188,0.7154666701952617,0.7322533329327902,0.7908000022172927,0.7818349987268448,0.728260001540184,0.8088499933481217,0.7852200001478196,0.7826149940490723,0.6778850048780442,0.7761650025844574
NO072,0.7517744208927507,0.7893555561701456,0.7866944471995035,0.7544777757591672,0.70514444510142,0.79503333568573,0.7651166642705599,0.6947958320379257,0.7472249989708265,0.7685416663686434,0.7390333240230879,0.7136958415309589,0.7621791635950407
NO073,0.7570856688638229,0.7628818154335022,0.7915242458834792,0.7618909098885277,0.7350606033296296,0.7873636321587996,0.7666272683577104,0.7211272675882686,0.7189159129153598,0.7977500029585578,0.76871818439527,0.71487273004922,0.7582954534075477
NO08,0.6918307308418056,0.6997416665156683,0.6406083405017853,0.7050666709740957,0.6415833284457525,0.6262750010937452,0.6389187537133694,0.7530125044286251,0.7097812481224537,0.6751625053584576,0.7431562468409538,0.7518187537789345,0.7168437503278255
NO083,0.7091395846671529,0.7778000036875407,0.725000003973643,0.7279333273569742,0.658466657002767,0.5830500051379204,0.6154750064015388,0.7325000017881393,0.6728249937295914,0.6849250048398972,0.7581499963998795,0.8003250062465668,0.7732250094413757
NO085,0.6860611129000231,0.6737222207917108,0.612477786011166,0.6974444521798028,0.6359555522600809,0.6406833330790203,0.6467333361506462,0.759850005308787,0.7220999995867411,0.6719083388646443,0.738158330321312,0.7356500029563904,0.6980499972899754
NO09,0.7100303809468945,0.7036166687806448,0.6941999991734823,0.7202833294868469,0.6401333262523016,0.6434250026941299,0.6782374978065491,0.7464812509715557,0.7134999968111515,0.694243747740984,0.7753812521696091,0.7669937536120415,0.7438687458634377
NO092,0.7165423604073347,0.7166777782970005,0.7156444456842211,0.7309222155147128,0.644722216659122,0.6422500014305115,0.6863583326339722,0.7419749995072683,0.7082750002543132,0.695833330353101,0.7829000055789948,0.7745000024636587,0.7584499965111415
NO094,0.6904944425655736,0.6644333402315775,0.6298666596412659,0.6883666714032491,0.62636665503184,0.6469500064849854,0.6538749933242798,0.760000005364418,0.7291749864816666,0.6894749999046326,0.752824991941452,0.7444750070571899,0.7001249939203262
NO0A,0.7564593158248397,0.7590583297941419,0.7526666654480828,0.7487277785936991,0.68211111260785,0.7311166673898697,0.7904541678726673,0.8086770785351595,0.807924997061491,0.717924998452266,0.8016104126969974,0.7267541637023289,0.750485417743524
